"TANJUNGPINANG, KOMPAS.com ??? Kasus demam berdarah dengue ( DBD) di Kepulauan Riau (Kepri) selama 2019 lalu tercatat lebih dari 900 kasus. Bahkan dari angka tersebut, 13 kasus hingga menyebabkan kematian. Kadis Kesehatan Kepri, Tjetjep Yudiana mengatakan kasus DBD lebih mengkhawatirkan dari pada corona saat ini. Sebab untuk demam berdarah sudah jelas ada pasien yang hingga meninggal dunia, sementara virus corona sampai saat ini belum ada yang positif.",demam berdarah
"DEPOK, KOMPAS.com - Pascabanjir yang melanda kota Depok dan pergantian musim dari penghujan ke kemarau, penyakit demam berdarah ( DBD) mengalami lonjakan. Humas Rumah Sakit Umum Daerah RSUD Kota Depok, Stya Hadi Saputra mengatakan, saat ini pasien DBD yang sempat dirawat di rumah sakit tersebut sejak 1 Januari 2020 mencapai 72 orang. ""DBD untuk data sampai tanggal 28 itu yang sudah kami tangani dirawat inap berjumlah 72 orang baik dewasa maupun anak-anak. Dan yang masih dalam perawatan itu berjumlah 12 orang, 7 orang dewasa 5 orang anak-anak,"" ujar Hadi saat ditemui di RSUD, Kamis (30/1/2020).",demam berdarah
"KUPANG, KOMPAS.com - Sebanyak empat orang warga Nusa Tenggara Timur (NTT), meninggal akibat demam berdarah dengue ( DBD). ""Hingga hari ini berdasarkan data yang masuk, jumlah korban meninggal bertambah menjadi empat orang dari sebelumnya tiga orang, akibat DBD,"" ungkap Kepala Dinas Kesehatan NTT Dominikus Mere, kepada sejumlah wartawan di Kupang, Kamis (23/1/2020). Selain empat warga yang meninggal, lanjut Dominikus, korban DBD yang menjalani perawatan di rumah sakit bertambah dari 286 orang menjadi 353 orang. Baca juga: Remaja asal Lembata, NTT, Selamat dari Gigitan Ular Berbisa Dominikus merinci, empat orang yang meninggal itu duanya dari Kabupaten Sikka dan dua lainnya masing-masing dari Kabupaten Alor dan Kabupaten Lembata. Menurut Dominikus, tambahan satu korban meninggal berasal dari Kabupaten Sikka, sehingga menambah jumlah korban meninggal di daerah itu menjadi dua orang.",demam berdarah
"CIANJUR, KOMPAS.com ??? Asep Saprudin (56), warga Kecamatan Bojongpicung, Kabupaten Cianjur, Jawa Barat, kehilangan sang istri, Iis Aisah (42), akibat wabah demam berdarah yang melanda kampungnya.  Ibu empat anak itu meninggal dunia, Jumat (12/20/2019), setelah sempat mendapatkan perawatan medis di rumah sakit selama sehari. ""Keterangan dari dokter, istri saya punya penyakit lambung dan ada gejala demam berdarah,"" kata Asep kepada wartawan, Rabu (24/10/2019). Selain sang istri, sebut Asep, ketiga anaknya juga terjangkit demam berdarah sehingga harus mendapatkan penanganan intensif di rumah sakit. Sejauh ini, data yang didapat dari pihak RSUD Sayang Cianjur menyebutkan, jumlah pasien DBD yang masuk sebanyak 22 orang dan delapan pasien di antaranya telah diperbolehkan pulang.",demam berdarah
"KUPANG, KOMPAS.com - Sebanyak 585 warga Sumba Timur terkena demam berdarah dengue ( DBD) hingga Sabtu (9/3/2019) sore. Dari jumlah tersebut, sebanyak 15 orang telah meninggal dunia akibat DBD. Hal ini disampaikan Bupati Sumba Timur Gideon Mbiliyora yang khawatir dengan terus bertambahnya jumlah pasien DBD di wilayahnya pada Sabtu sore. ""Dari 585 orang itu, 15 diantaranya meninggal dunia. Sedangkan 45 orang lainnya masih dirawat di rumah sakit,"" kata Gideon kepada Kompas.com melalui telepon selulernya, Sabtu. Para pasien DBD itu, dirawat di tiga rumah sakit di wilayah Sumba Timur, yakni RSUD Umbu Rara Meha, RSK Lindimara, dan RSU Imanuel Waingapu. Baca juga: Penderita DBD di Sumba Timur Terus Bertambah, 13 Meninggal, 419 Dirawat Untuk mengantisipasi meluasnya DBD, kata Gideon, pihaknya melakukan fogging di sejumlah titik di wilayah Sumba Timur. ""Namun hingga kini, kita masih terkendala peralatan yang terbatas,"" ucapnya. Terkait kejadian itu, ia mengimbau masyarakat untuk bergerak secara serentak, membersihkan lingkungannya dan membagikan abate. Bahkan kata Gideon, saat ini semua kecamatan, telah melaksanakan kegiatan Jumat bersih dan melaporkan perkembangan DBD setiap hari, pada masing-masing kecamatan.",demam berdarah
"GRESIK, KOMPAS.com ??? Penderita penyakit demam berdarah di Gresik, Jawa Timur, terus meningkat seiring pendataan Gresik yang dilakukan oleh Dinas Kesehatan (Dinkes) setempat. Dari yang semula hanya 33 kasus, saat ini telah menjadi 92 kasus, dan bahkan dua diantara penderita meninggal dunia. ???Dari yang didapatkan teman-teman Dinkes sekarang, jumlahnya meningkat menjadi total 92 kasus. Dengan dua di antaranya meninggal dunia,??? ujar Plt Kepala Dinkes Gresik dr Endang Puspitowati, saat dihubungi Kompas.com, Sabtu (2/2/2019). Padahal, Endang mengaku jajarannya sudah lama menyosialisasikan tentang bahaya dan langkah-langkah pencegahan penyakit demam berdarah kepada masyarakat, dengan dibantu oleh pihak Puskesmas yang tersebar di seluruh Gresik.",demam berdarah
"SOLO, KOMPAS.com - Satu kasus demam berdarah dengue ( DBD) ditemukan di Kota Solo, Jawa Tengah pada Januari 2019. Temuan kasus itu berada di Kelurahan Mojosongo, Kecamatan Jebres. ""Ada satu kasus DBD ditemukan di Mojosongo. Masih anak-anak,"" kata Sekretaris Dinas Kesehatan Kota (DKK) Surakarta Purwanti ditemui di Balai Kota Solo, Jawa Tengah, Kamis (31/1/2019). Purwanti mengungkap, Mojosongo bukan merupakan wilayah penyeberan penyakit yang disebabkan nyamuk Aedes aegypti. Diduga satu kasus yang ditemukan itu tertular dari lingkungan sekolah atau saat bepergian. ""Mungkin dari luar. Karena PE-nya (penyelidikan epidemiologi) belum ada. Mungkin dari sekolah atau dari bepergian,"" jelas dia.",demam berdarah
"PALEMBANG, KOMPAS.com -  Cuaca ektrem yang terjadi sejak 2018 sampai awal tahun 2019, menyebabkan ratusan warga Palembang terkena penyakit Demam Berdarah Dengue ( DBD).  Data dari  Dinas Kesehatan (Dinkes) kota setempat mencatat, setidaknya pada 2018 kemarin sebanyak 641 kasus DBD menimpa warga Palembang. Bahkan dari total tersebut, hampir setengah diderita oleh anak-anak usia produktif. ""371 kasus (DBD) menimpa anak-anak usia  dari 5 hingga 14, selama 2018, ini angka yang cukup tinggi,"" kata Kasi Pencegahan dan Pengendalian Penyakit Menular (P2M), Dinkes Palembang, Yudhi Setiawan, Rabu (9/1/2019).",demam berdarah
"Berdasarkan data Kementerian Kesehatan, angka kematian tertinggi akibat DBD dicetak oleh Nusa Tenggara Timur dengan 32 orang meninggal, kemudian Jawa Tengah dan Jabar dengan 16 kematian, disusul Lampung dan Jawa Timur dengan 13 orang yang meninggal. Korban meninggal dunia akibat demam berdarah dengue (DBD) bertambah. Kementerian Kesehatan (Kemenkes) mencatat 104 orang meninggal akibat DBD dari 17.820 kasus yang terjadi dalam rentang awal Januari hingga Rabu, 11 Maret 2020.",demam berdarah
"Jumlah kasus demam berdarah dengue (DBD) di Kabupaten Cirebon, Jawa Barat, mencapai 463 kasus pada semester pertama 2020. Tercatat 11 di antaranya meninggal.  ""Kasus DBD sampai dengan bulan Juni ini ada 463 kasus dengan kasus meninggal dunia 11 kasus,"" kata Kepala Bidang P2P Dinas Kesehatan (Dinkes) Kabupaten Cirebon Nanang Ruhyana kepada detikcom, Senin (15/6/2020). Lebih lanjut, Nanang menyebutkan, kasus DBD tertinggi terjadi di lima kecamatan, yakni Plumbon, Greged, Lemahabang, Plered dan Babakan. ""Wilayah Plumbon total kasusnya 45, kemudian Greged ada 39 kasus, Lemahabang ada 30 kasus, Plered ada 28 kasus dan Babakan ada 26 kasus,"" ujarnya. Kendati sudah mencapai 463 kasus DBD, Nanang mengaku angka tersebut tidak lebih banyak dibandingkan tahun sebelumnya. Tahun lalu, pada semester pertama telah mencapai 1.000 lebih kasus DBD.",demam berdarah
"Dinas Kesehatan Provinsi Jawa Tengah mengimbau agar masyarakat juga waspada terhadap Demam Berdarah Dengue (DBD). Tercatat ada 47 orang meninggal akibat DBD sejak Januari hingga akhir Juni 2020. Hal itu diungkapkan Kepala Dinas Kesehatan Jawa Tengah, Yulianto Prabowo saat menjawab pertanyaan wartawan lewat video. Ia mejelaskan jumlah kasus DBD di Jateng hingga bulan Juni yaitu ada 3.189 kasus. ""Sampai akhir Juni kemarin jumlah kasus DBD ada 3.189 kasus dan yang meninggal 47 orang,"" kata Yulianto, Jumat (3/7/2020). Dengan jumlah tersebut, insiden rate kasus DBD di Jawa Tengah yaitu 9,16 kasus per 100 ribu penduduk. Yulianto juga menjelaskan tingkat kematian atau case fatality rate (CFR) DBD di wilayahnya sekitar 1,47 persen dari total jumah kasus. ""Jumlah kasus meninggal dibagi kasus DBD dikalikan 100 persen, ada 1,47 persen. Semakin kecil semakin baik,"" jelasnya. Ia berharap masyarakat mulai waspada terlebih masih beberapakali turun hujan. Yulianto menjelaskan tim pemantau jentik masih terus berjalan agar DBD bisa diantisipasi.",demam berdarah
"""Menurut laporan Kementerian Kesehatan, kasus DBD di Indonesia dari minggu ke 1 sampai minggu ke 27 tahun 2020, jumlah kasus DBD mencapai lebih dari 70 ribu kasus. Kasusnya tersebar di 34 provinsi dan 465 kabupaten kota dengan jumlah kematian DBD hampir 500 orang, jumlah kasus baru dan kematian terus bertambah. Puncak kasus DBD biasa terjadi menjelang pertengahan tahun seperti sekarang ini. Kementerian Kesehatan Republik Indonesia menyatakan wilayah dengan banyak kasus DBD merupakan wilayah dengan kasus COVID-19 yang tinggi seperti Jawa Barat, Lampung, NTT, JAwa Timur, Jawa Tengah, Yogyakarta, dan Sulawesi Selatan,"" kata Reisa, Jumat (3/7/2020).",demam berdarah
"JAKARTA, KOMPAS.com - Sejak Januari hingga 5 Februari 2016, angka penderita penyakit demam berdarah dengue (DBD) di Jakarta Timur mencapai 461 kasus. Dari jumlah ini, 220 kasus di antaranya dinyatakan positif. Angka tertinggi berada di Kecamatan Duren Sawit yang mencapai 96 kasus. Kepala Suku Dinas Kesehatan Jakarta Timur, Iwan Kurniawan mengatakan, kecamatan selanjutnya Pulogadung dengan angka 59 kasus. Untuk Kecamatan Kramat Jati dan Ciracas, masing-masing 57 kasus. Kemudian Jatinegara 45 kasus, Cipayung 42 kasus, Pasa Rebo 31 kasus, Cakung 27 kasus, Makasar 24 kasus dan Matraman 23 kasus.",demam berdarah
"KOLAKA, KOMPAS.com - RSUD Benyamin Guluh Kota Kolaka, Sulawesi Tenggara, mengungkapkan bahwa sejak bulan Januari hingga Maret 2015 tercatat 127 orang terserang penyakit Demam Berdarah Dengue (DBD). Sebagian besar dari mereka masih berada di bawah garis kemiskinan. Hal ini dikatakan oleh dr. Dewi, Kepala Bidang Medik RSUD Benyamin Guluh. Dia mengatakan, jumlah tersebut berdasarkan data pasien DBD yang dirawat dalam tiga bulan terakhir. ""Pasien penyakit tersebut memang sebagian besar berasal dari keluarga yang kurang mampu,"" katanya, Senin (6/4/2015). Dia menambahkan angka 127 ini adalah yang tertinggi. Selama ini, tidak pernah mencapai 100 orang dalam kurun waktu tiga bulan. Penyakit yang disebarkan lewat nyamuk itu memang lebih banyak menyerang anak-anak dibawah usia lima tahun.",demam berdarah
"SURABAYA, KOMPAS.com ??? Tercatat sejak 1-27 Januari 2015, sudah ada 32 warga Jawa Timur meninggal akibat penyakit demam berdarah (DB). Jumlah korban jiwa itu meningkat 23 orang dibanding periode yang sama pada 2014 yang hanya sembilan orang. ""Hingga 27 Januari tahun ini, terdata 1.817 kasus demam berdarah, meningkat 85,41 persen dibandingkan bulan yang sama pada 2014 yang hanya 980 kasus,"" ujar Kepala Dinas Kesehatan Provinsi Jatim Harsono, Rabu (28/1/2015). Daerah yang ditetapkan berstatus kejadian luar biasa (KLB) demam berdarah pun meluas, dari semula hanya 11 daerah hingga akhir pekan lalu, kini menjadi 15 daerah. Daerah-daerah itu adalah Kabupaten Jombang, Banyuwangi, Probolinggo, Kediri, Sumenep, Pamekasan, Nganjuk, Trenggalek, Mojokerto, serta Kabupaten dan Kota Madiun. Empat daerah baru lokasi KLB adalah Kabupaten Magetan, Ponorogo, Lamongan, dan Kota Mojokerto. Harsono mengingatkan para kepala daerah di 15 kabupaten/kota itu untuk melaksanakan instruksi Gubernur Jatim Soekarwo terkait tindakan preventif dan penanganan korban demam berdarah sesuai aturan.",demam berdarah
"Kuningan - Kasus demam berdarah terus terjadi di tengah pandemi COVID-19. Hingga bulan Juni ini, Dinas Kesehatan Kabupaten Kuningan mencatat ada 267 kasus dengan 2 di antaranya meninggal dunia.
""Dari Januari sampai Juni kemarin ada 267 kasus DBD dengan 2 kasus meninggal dunia,"" kata Kepala Dinas Kesehatan Kabupaten Kuningan Susi Lusianti saat ditemui Rabu (27/7/2020).
Adapun rinciannya Januari 47 kasus dengan 1 kasus meninggal dunia, Februari 44 kasus, Maret 67 kasus, April 35 kasus dengan 1 kasus meninggal dunia, Mei 28 kasus dan Juni 46 kasus. ""Tapi kalau dilihat dari periode yang sama, jumlah kasus DBD tahun ini masih di bawah tahun lalu. Jika tahun ini sudah 267 kasus tahun lalu mencapai 350 kasus,"" lanjut Lusi.",demam berdarah
"Jawa Tengah - Dinas Kesehatan Provinsi Jawa Tengah mengimbau agar masyarakat juga waspada terhadap Demam Berdarah Dengue (DBD). Tercatat ada 47 orang meninggal akibat DBD sejak Januari hingga akhir Juni 2020.
Hal itu diungkapkan Kepala Dinas Kesehatan Jawa Tengah, Yulianto Prabowo saat menjawab pertanyaan wartawan lewat video. Ia mejelaskan jumlah kasus DBD di Jateng hingga bulan Juni yaitu ada 3.189 kasus.
""Sampai akhir Juni kemarin jumlah kasus DBD ada 3.189 kasus dan yang meninggal 47 orang,"" kata Yulianto, Jumat (3/7/2020).
Dengan jumlah tersebut, insiden rate kasus DBD di Jawa Tengah yaitu 9,16 kasus per 100 ribu penduduk. Yulianto juga menjelaskan tingkat kematian atau case fatality rate (CFR) DBD di wilayahnya sekitar 1,47 persen dari total jumah kasus.
""Jumlah kasus meninggal dibagi kasus DBD dikalikan 100 persen, ada 1,47 persen. Semakin kecil semakin baik,"" jelasnya.",demam berdarah
